uid,ward_id,ward_name,ward_name_kn,corporation,zone,zone_name,ac,ac_no,assembly,ro_division,aro,area_sqkm,pop,male,female,bus,bus_cov,metro,metro_cov,road_km,road_density,polling,parks,parks_cov,playgrounds,playground_area_sqkm,open_space_pc,lakes,lake_cov,lake_area_sqkm,ponds,pond_area_sqkm,water_cov_pct,flood_vuln,flood_prone,low_lying,drain_primary,drain_secondary,drain_tertiary,drain_total,drain_density,schools,anganwadi,anganwadi_per_1000,toilet_cov,toilets,police,police_outpost,railway_police,fire,neighbourhoods,contact_corporator,contact_party,contact_aee,contact_aee_phone,contact_aro_name,contact_aro_phone,old_wards,reservation
South-17,17,N.S Palya,ಎನ್.ಎಸ್. ಪಾಳ್ಯ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- B.T.M Layout,ARO- New Tavarekere,0.721,26701,14888,11813,4,100.1,0,,28.11,38.99,19,3,100.1,1,0.0009,0.03,0,93.2,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.37,1.37,1.9,17,4,0.15,100.1,1,1,0,0,0,Madeena Nagar; Mahadeshwara Nagara,K Devadas,JDS,Srimath Swayamprabh,9480685321,Tipraju,9008624504,BTM Layout (100%),General
South-18,18,Viswamanava Kuvempu Ward,ವಿಶ್ವಮಾನವ ಕುವೆಂಪು ವಾರ್ಡ್,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- B.T.M Layout,ARO- New Tavarekere,1.388,25500,13023,12477,9,100.1,0,,43.75,31.52,21,6,100.1,3,0.0229,0.9,0,50.2,0.0,0,0.0,0.0,1,0,1,0.0,0.66,3.53,4.2,3.02,7,4,0.16,100.1,2,0,0,0,0,BHBCS Layout; BTM 2nd Stage; BTM Layout; BTM Layout 2nd Stage; IAS Officers Colony; Kuvempu Nagar; MICO Layout; SFHS Layout,K Devadas,JDS,Srimath Swayamprabh,9480685321,Tipraju,9008624504,BTM Layout (99.8%),"Backward Class ""A"" (Women)"
South-19,19,New Tavarekere,ಹೊಸ ತಾವರೆಕೆರೆ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- B.T.M Layout,ARO- New Tavarekere,0.547,19251,10723,8528,9,100.1,0,,18.23,33.31,13,2,100.1,0,0.0,0.0,0,18.9,0.0,0,0.0,0.0,1,0,0,0.03,0.0,1.23,1.25,2.29,6,4,0.21,100.1,2,0,0,0,0,BTM Layout 1st Stage; Maruthi Nagara,B N Manjunath Reddy,INC,Srimath Swayamprabh,9480685321,basava achary,9845768187,Madivala (99.5%),General
South-20,20,Madiwala,ಮಡಿವಾಳ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- B.T.M Layout,ARO- Madiwala,0.689,25538,13648,11891,9,100.1,0,,22.26,32.32,16,1,100.1,0,0.0,0.0,0,26.2,0.0,0,0.0,0.0,0,0,0,0.92,0.0,2.78,3.7,5.38,13,3,0.12,100.1,0,0,0,0,0,Dollar Scheme Colony; Jai Bheema Nagar; Madiwala,B N Manjunath Reddy,INC,Srimath Swayamprabh,9480685321,basava achary,9845768187,Madivala (86.1%); Suddagunte Palya (12.9%); Jakkasandra (0.7%),General
South-21,21,Chikka Adugodi,ಚಿಕ್ಕ ಆಡುಗೋಡಿ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- B.T.M Layout,ARO- Madiwala,0.715,21468,11896,9572,9,100.1,0,,21.42,29.97,14,1,100.1,1,0.0095,0.44,1,99.8,0.0,0,0.0,0.0,0,0,0,0.87,0.0,0.76,1.63,2.28,3,2,0.09,100.1,3,0,0,0,0,Jogi Colony; Sadgunte Palya,G Manjunath,INC,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Suddagunte Palya (96.1%); Madivala (3.3%); Koramangala (0.5%),"Backward Class ""A"""
South-22,22,S.G Palya,ಎಸ್.ಜಿ. ಪಾಳ್ಯ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- B.T.M Layout,ARO- Madiwala,1.239,21440,11439,10001,7,100.1,0,,29.17,23.54,26,2,98.4,2,0.008,0.37,0,32.6,0.0073,0,0.0,0.59,1,0,0,1.14,0.04,2.7,3.89,3.14,14,4,0.19,92.6,0,1,0,0,0,Balaji Layout,G Manjunath,INC,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Suddagunte Palya (76.9%); Lakkasandra (23.1%),General
South-23,23,Lakkasandra,ಲಕ್ಕಸಂದ್ರ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Lakkasandra,0.686,20932,10688,10243,10,100.1,0,,18.73,27.32,3,1,100.1,0,0.0,0.0,0,13.1,0.0,0,0.0,0.0,0,0,0,0.0,0.05,2.23,2.28,3.32,2,3,0.14,100.1,3,0,0,0,0,,Mahesh Babu,BJP,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Lakkasandra (99.5%),"Backward Class ""A"" (Women)"
South-24,24,A Adugodi,ಎ. ಆಡುಗೋಡಿ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Lakkasandra,1.736,21458,11082,10376,16,100.1,0,,36.76,21.18,34,12,83.6,3,0.0135,0.63,0,1.0,0.0,0,0.0,0.0,0,0,1,0.41,2.88,2.0,5.29,3.05,19,4,0.19,98.7,3,2,0,0,0,Adugodi; Eramma Layout; Koramangala 5th Block; Koramangala 8th Block,Manjula,INC,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Adugodi (48.6%); Koramangala (32.9%); Lakkasandra (18.5%),General (Women)
South-25,25,National Games Village,ನ್ಯಾಷನಲ್ ಗೇಮ್ಸ್ ವಿಲೇಜ್,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Ejipura,0.514,19407,9949,9459,8,100.1,0,,14.87,28.94,13,1,98.1,1,0.0058,0.3,0,,0.0,0,0.0,0.0,0,1,0,0.33,0.16,1.82,2.31,4.49,5,9,0.46,96.7,2,0,0,0,0,Rajendranagar,T Ramachandra,INC,Srimath Swayamprabh,9480685321,basava achary,9845768187,Ejipura (80.6%); Adugodi (19.4%),Scheduled Caste (Women)
South-26,26,Ejipura,ಈಜಿಪುರ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Ejipura,0.507,22239,11476,10764,4,100.1,0,,17.61,34.72,12,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,1,1.04,0.81,0.86,2.71,5.34,6,2,0.09,75.1,1,0,0,0,0,Ejipura; Indira Gandhi Colony; Munniswamy Garden,T Ramachandra,INC,Srimath Swayamprabh,9480685321,basava achary,9845768187,Ejipura (100%),Scheduled Caste
South-27,27,Sri Lakshmi Devi Ward,ಶ್ರೀ ಲಕ್ಷ್ಮೀದೇವಿ ವಾರ್ಡ್,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Ejipura,0.723,19844,10463,9381,6,100.1,0,,24.69,34.13,13,2,100.1,0,0.0,0.0,0,20.7,0.0,0,0.0,0.0,2,1,1,0.47,0.67,2.31,3.45,4.77,6,2,0.1,96.5,3,0,0,0,0,Chandra Reddy Layout; Koramangala; Koramangala 6th Block,T Ramachandra,INC,Srimath Swayamprabh,9480685321,basava achary,9845768187,Ejipura (47.9%); Koramangala (47.1%); Adugodi (5%),"Backward Class ""B"""
South-28,28,Kormangala East,ಕೋರಮಂಗಲ ಪೂರ್ವ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Kormangala,2.283,22885,11897,10989,18,100.1,0,,57.76,25.3,19,8,99.9,4,0.0238,1.04,1,47.2,0.0261,0,0.0,1.14,2,1,0,1.84,0.51,4.56,6.91,3.03,13,0,0.0,75.7,1,0,0,0,0,Green Leaf Layout; Jakkasandra Block; Koramangala 1st Block; Koramangala 3rd Block; Koramangala 4th Block; Maistripalaya; SBI Colony; SHBCS Layout; ST Bed Layout,M Chandrappa,INC,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Koramangala (73.7%); Ejipura (26.3%),General
South-29,29,Kormangala West,ಕೋರಮಂಗಲ ಪಶ್ಚಿಮ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Lakkasandra,2.442,27879,14436,13494,25,100.1,0,,52.62,21.55,27,6,93.8,13,0.1988,7.13,0,14.3,0.0,1,0.0017,0.07,1,0,0,0.0,1.22,4.18,5.39,2.21,11,6,0.22,81.1,3,2,0,0,0,Koramangala 2nd Block; Koramangala 7th Block; Sidhartha Colony,M Chandrappa,INC,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Koramangala (45.2%); Jakkasandra (29.5%); Adugodi (25.2%),Scheduled Tribes
South-30,30,Jakkasandra,ಜಕ್ಕಸಂದ್ರ,South,Zone2,Bommanahalli,B.T.M Layout,172,172 - B.T.M Layout,RO- Kormangala,ARO- Kormangala,0.792,25594,13763,11781,7,100.1,0,,26.8,33.84,17,3,100.1,0,0.0,0.0,0,7.1,0.0,0,0.0,0.0,0,0,1,0.02,0.0,1.62,1.64,2.08,12,2,0.08,98.1,0,0,0,0,0,Jakkasandra; Sector 5; Teacher's Colony; Venkatpura,Saraswathamma,BJP,Srimath Swayamprabh,9480685321,Tipraju,9008624504,Jakkasandra (99.9%),"Backward Class ""A"" (Women)"
South-31,31,Kasavanahalli,ಕಸವನಹಳ್ಳಿ,South,Zone2,Bommanahalli,Mahadevapura,174,174 - Mahadevapura,RO- HSR Layout,ARO- Kudlu,7.676,21288,11166,10122,15,81.6,0,,114.23,14.88,20,1,20.9,4,0.0112,0.53,6,59.0,0.5766,2,0.0004,7.52,0,0,0,3.17,3.82,14.25,21.24,2.77,14,4,0.19,18.5,1,1,0,0,0,Ambalipura; Haralur; Junnasandra; KPC Layout; Kaikondrahalli; Kasavanahalli; Royal Placid Layout,N Asha Suresh,BJP,kodhada,9480685238,Ram Chadra,9480685984,Bellanduru (99.3%),General (Women)
South-32,32,Kudlu,ಕೂಡ್ಲು,South,Zone2,Bommanahalli,Anekal,177,177 - Anekal,RO- HSR Layout,ARO- Kudlu,3.351,16661,9005,7656,13,93.0,0,,62.94,18.78,18,0,13.4,4,0.0473,2.84,2,55.5,0.1333,1,0.006,4.16,1,0,1,3.68,2.97,0.08,6.73,2.01,8,4,0.24,15.0,0,0,0,0,0,"AECS Layout, A block; Kudlu",V Shantha,BJP,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Singasandra (99.4%); Bellanduru (0.6%),General
South-33,33,Naganathapura,ನಾಗನಾಥಪುರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Naganathpura,3.349,18599,10063,8497,9,92.0,0,,67.16,20.05,16,0,9.4,1,0.0068,0.36,2,21.0,0.1304,0,0.0,3.89,0,0,2,1.25,1.85,2.83,5.92,1.77,11,3,0.16,43.0,1,1,0,0,0,Sir M. Visvesvaraya Layout,V Shantha,BJP,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Singasandra (99.6%),General
South-34,34,Chikkathoguru,ಚಿಕ್ಕ ತೋಗೂರು,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Naganathpura,5.778,18868,10257,8651,11,88.6,0,,105.77,18.3,12,0,10.2,0,0.0,0.0,3,43.1,0.1506,13,0.0086,2.76,0,0,1,2.36,2.67,11.14,16.17,2.8,14,2,0.11,5.3,0,0,0,0,0,,M Anjinappa,INC,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Begur (93.7%); Singasandra (5.6%),General
South-35,35,Vishwapriya Nagara,ವಿಶ್ವಪ್ರಿಯ ನಗರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Naganathpura,2.327,19281,10122,9269,9,97.9,0,,51.98,22.34,15,0,,0,0.0,0.0,0,44.7,0.1228,0,0.0,5.27,1,0,3,2.58,1.37,10.72,14.68,6.31,10,4,0.21,75.3,1,0,0,0,0,,M Anjinappa,INC,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Begur (100%),General
South-36,36,Beguru,ಬೇಗೂರು,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Beguru,2.887,18605,9615,8880,15,87.9,0,,47.82,16.56,21,0,16.3,1,0.0135,0.72,1,45.1,0.4669,1,0.0002,16.18,0,0,2,1.16,0.66,5.78,7.6,2.63,7,5,0.27,60.6,1,1,0,0,0,,M Anjinappa,INC,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Begur (100%),General
South-37,37,Yelenahalli,ಯೆಲೇನಹಳ್ಳಿ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Beguru,5.033,18609,9923,8636,15,89.0,0,,73.64,14.63,25,0,18.6,0,0.0,0.0,2,71.8,0.1168,5,0.0071,2.46,0,1,0,0.66,3.54,11.71,15.91,3.16,20,2,0.11,32.9,3,0,0,0,0,Beguru; Gottigere; IDBI Layout; Kalena Agrahara; Nobo Nagar; Yelenahalli,M Anjinappa,INC,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Begur (86.3%); Gottigere (13.5%),General (Women)
South-38,38,Doddakammanahalli,ದೊಡ್ಡಕಮ್ಮನಹಳ್ಳಿ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Gottigere,4.878,19891,10461,9479,31,84.6,0,,62.35,12.78,17,1,22.8,0,0.0,0.0,5,66.3,0.2327,0,0.0,4.77,0,0,1,2.14,0.9,7.67,10.72,2.2,13,6,0.3,43.3,1,0,0,0,0,Chikka Kammanahalli; Dodda Kammanahalli,M Anjinappa,INC,Sri Ashok Kumar,9480684569,Basavaraj,9480684001,Begur (82.2%); Gottigere (17%),"Backward Class ""A"""
South-39,39,Gottigere,ಗೊಟ್ಟಿಗೆರೆ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Gottigere,2.057,21839,11180,10659,15,98.4,0,,50.29,24.46,14,0,33.3,0,0.0,0.0,0,56.7,0.0,0,0.0,0.0,0,0,0,0.0,0.04,1.2,1.24,0.6,8,2,0.09,51.4,0,0,0,0,0,Pillaganahlli,Lalitha T Narayan,BJP,Sri Basavaraju,9448913068,Basavaraj,9480684001,Gottigere (99.6%),"Backward Class ""A"""
South-40,40,Anjanapura,ಅಂಜನಾಪುರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Anjanapura,12.151,23865,12534,11331,38,85.5,0,13.8,217.27,17.88,30,4,37.3,2,0.0299,1.25,2,32.4,0.1301,2,0.0002,1.07,0,0,0,4.66,11.2,15.52,31.38,2.58,14,9,0.38,37.7,3,0,0,0,1,Anjanapura; Anjanapura 10th Block; Anjanapura 1st Block; Anjanapura 2nd Block; Anjanapura 3rd Block; Anjanapura 4th Block; Anjanapura 5th Block; Anjanapura 6th Block; Anjanapura 7th Block; Anjanapura 8th Block; Anjanapura 9th Block; BOOHBCS Layout; JP Nagar 9th Phase; MKS Layout; Thippasandra,K Somashekhar,BJP,Sri Basavaraju,9448913068,Basavaraj,9480684001,Anjanapura (76.1%); Vasanthpura (16.6%); Uttarahalli (4.9%); Gottigere (2.2%),General (Women)
South-41,41,Kothanur,ಕೊತ್ತನೂರು,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Bheereshwara Nagara,3.447,23161,11793,11368,23,99.9,0,,77.89,22.6,26,2,90.5,1,0.0086,0.37,3,86.7,0.1001,0,0.0,2.91,0,0,0,0.0,1.98,5.51,7.49,2.17,18,4,0.17,27.6,0,0,0,0,0,Kothnur; Krishna Nagar,Lalitha T Narayan,BJP,Sri Basavaraju,9448913068,Basavaraj,9480684001,Gottigere (78.4%); Konankunte (14.6%); Anjanapura (7%),Scheduled Caste
South-42,42,RBI Layout,ಆರ್‌ಬಿಐ ಲೇಔಟ್,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Bheereshwara Nagara,2.016,22569,11395,11174,6,100.1,0,,51.89,25.74,15,11,99.5,6,0.0314,1.39,0,74.5,0.002,0,0.0,0.1,0,0,1,0.0,0.01,1.54,1.55,0.77,13,0,0.0,80.3,1,0,0,0,0,Lakshmi Nagar; M S Ramaiah City; Nataraja Layout; Navodaya Nagar; Nrupathunga Nagar; RBI Layout; Shreyas Colony; Sri Guru Raghavendra Nagar; Sun City Layout,Shashirekha Jayaram,BJP,Srimath Swayamprabh,9480685321,Basavaraj,9480684001,Konankunte (99.6%),General (Women)
South-43,43,Bheereshwara Nagar,ಭೀರೇಶ್ವರ ನಗರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Beguru,ARO- Bheereshwara Nagara,0.832,26950,14126,12824,7,100.1,0,,23.0,27.64,17,0,100.1,1,0.003,0.11,1,98.8,0.0698,0,0.0,8.39,0,0,1,0.0,1.4,0.39,1.79,2.15,9,3,0.11,91.3,0,0,0,0,0,Eshwara Layout; Yadava Layout,Shashirekha Jayaram,BJP,Srimath Swayamprabh,9480685321,Basavaraj,9480684001,Konankunte (99.8%),"Backward Class ""A"" (Women)"
South-44,44,Harinagar,ಹರಿನಗರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Konanakunte,1.771,21893,11291,10601,16,100.1,0,,39.73,22.44,16,0,84.0,1,0.0017,0.08,1,82.3,0.0531,0,0.0,3.0,0,0,0,0.0,1.51,1.85,3.36,1.9,14,4,0.18,10.3,0,0,0,0,0,Brookes Haven Layout; Konanakunte; Kothnur Lake View Layout; Srinidhi Layout,K Somashekhar,BJP,Sri Basavaraju,9448913068,Basavaraj,9480684001,Anjanapura (55.1%); Gottigere (44.6%),"Backward Class ""A"""
South-45,45,Konanakunte,ಕೋಣನಕುಂಟೆ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Konanakunte,1.644,20525,10604,9921,21,99.9,0,5.4,37.35,22.72,20,1,93.5,0,0.0,0.0,1,93.8,0.0343,3,0.0043,2.35,0,0,0,0.0,1.21,1.87,3.08,1.87,12,3,0.15,35.8,0,1,0,0,0,PNB Layout,K Somashekhar,BJP,Sri Basavaraju,9448913068,Basavaraj,9480684001,Anjanapura (51.9%); Vasanthpura (43.7%); Konankunte (4.4%),"Backward Class ""A"" (Women)"
South-46,46,Yelachenahalli,ಯೆಲಚೇನಹಳ್ಳಿ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Yelachenahalli,0.921,23953,12487,11466,3,100.1,1,100.1,24.26,26.33,17,0,96.1,2,0.009,0.37,1,94.3,0.024,0,0.0,2.61,0,0,2,0.0,0.04,2.28,2.32,2.52,15,3,0.13,100.1,0,0,0,0,0,Yelachenahalli,V Balakrishna,BJP,Sri Narasimha Babu,9035068866,Basavaraj,9480684001,Yelchenahalli (100%),"Backward Class ""A"" (Women)"
South-47,47,Chandranagara,ಚಂದ್ರನಗರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Yelachenahalli,0.613,22054,11650,10404,5,100.1,0,84.3,23.33,38.07,24,2,100.1,1,0.0002,0.01,0,99.6,0.0001,0,0.0,0.01,0,0,1,0.34,0.28,3.73,4.35,7.1,13,5,0.23,100.1,0,0,0,0,0,Chandra Nagar; Ilyas Nagar; Rajotsava Nagar; Vikram Nagar,V Balakrishna,BJP,Sri Narasimha Babu,9035068866,Basavaraj,9480684001,Yelchenahalli (100%),General
South-48,48,Vasanthapura,ವಸಂತಪುರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Konanakunte,1.577,22830,11987,10843,13,100.1,2,79.4,39.15,24.82,20,1,98.2,2,0.0069,0.3,2,78.0,0.0197,0,0.0,1.25,0,0,0,0.0,0.34,3.29,3.62,2.3,23,4,0.18,96.8,3,0,0,0,0,Narayana Nagara,Shobha Gowda,INC,Sri Narasimha Babu,9035068866,Basavaraj,9480684001,Vasanthpura (96.8%); Yelchenahalli (3%),General (Women)
South-49,49,Uttarahalli,ಉತ್ತರಹಳ್ಳಿ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Uttarahalli,2.151,25302,13208,12094,20,97.7,0,8.8,44.0,20.45,31,1,91.8,0,0.0,0.0,2,92.2,0.1169,1,0.0006,5.46,0,0,2,2.22,0.98,3.64,6.84,3.18,16,5,0.2,85.2,1,1,0,0,0,Kalyani Nagara; Uttarahalli; Vasanthapura; Vittal Nagar,Hanumantaiah',BJP,Sri Narasimha Babu,9035068866,Basavaraj,9480684001,Uttarahalli (69.6%); Vasanthpura (30.4%),Scheduled Caste (Women)
South-50,50,Sarvabhouma Nagar,ಸಾರ್ವಭೌಮ ನಗರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Uttarahalli,1.016,25256,13049,12207,12,100.1,0,,26.67,26.26,11,1,100.1,1,0.0041,0.16,0,100.0,0.0059,0,0.0,0.58,0,0,1,0.0,0.0,1.79,1.79,1.76,8,5,0.2,100.0,0,0,0,0,0,Chikkalasandra; Seven Hills Layout,Shobha Gowda,INC,Sri Narasimha Babu,9035068866,Basavaraj,9480684001,Vasanthpura (61.3%); Uttarahalli (38.7%),General
South-51,51,Subramanyapura,ಸುಬ್ರಹ್ಮಣ್ಯಪುರ,South,Zone1,Jayanagar,Bangalore South,176,176 - Bangalore South,RO- Anjanapura,ARO- Uttarahalli,7.698,27304,14134,13170,38,87.4,0,3.9,150.79,19.59,31,6,72.3,0,0.0,0.0,3,49.1,0.115,4,0.0083,1.6,0,0,0,3.58,4.02,11.86,19.46,2.53,22,3,0.11,25.3,2,0,0,0,0,AGS Layout; BHCS Layout; Karishma Hills; Subramanyapura,Hanumantaiah',BJP,Sri Narasimha Babu,9035068866,Basavaraj,9480684001,Uttarahalli (97.4%); Vasanthpura (1.7%); Rajarajeshwari Nagar (0.8%),General
South-52,52,Talagattapura,ತಲಘಟ್ಟಪುರ,South,Zone1,Jayanagar,Yeshwanthapura,153,153 - Yeshwanthapura,RO- Anjanapura,ARO- Anjanapura,18.047,23797,11887,10620,51,58.2,3,24.6,224.64,12.45,28,2,14.7,4,0.0186,0.78,8,42.9,0.3291,5,0.0095,1.88,4,0,0,5.0,3.12,36.32,44.44,2.46,28,11,0.46,14.7,2,1,0,0,0,Banashankari 6th Stage; Chikkegowdanpalya; Ganigarapalya; Gattigerepalya; Nagegowdanapalya; Thalaghattapura; Vajrahalli,Arya Srinivas,INC,Rudravadi,988665750,Ramesh,9480685326,Hemmigepura (62.6%),General (Women)
South-53,53,Jaraganahalli,ಜರಗನಹಳ್ಳಿ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Jaraganahalli,0.859,22646,11794,10852,4,100.1,0,50.3,20.64,24.03,14,0,52.6,2,0.0023,0.1,1,96.0,0.2223,0,0.0,25.88,0,0,0,0.0,1.24,0.02,1.26,1.46,9,2,0.09,92.9,2,0,0,0,0,,B M Shobha,BJP,lokesh,9036491598,Basavaraj,9480684001,Jaraganahalli (100%),General
South-54,54,Kengal Hanumanthaiah South,ಕೆಂಗಲ್ ಹನುಮಂತಯ್ಯ ದಕ್ಷಿಣ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Jaraganahalli,0.834,25484,13425,12058,9,100.1,0,31.0,25.18,30.18,21,0,92.7,1,0.0034,0.14,0,72.4,0.0,0,0.0,0.0,0,0,2,0.0,0.99,2.42,3.41,4.09,8,0,0.0,97.0,0,1,0,0,0,K R Layout,B M Shobha,BJP,lokesh,9036491598,Basavaraj,9480684001,Jaraganahalli (50.7%); Puttenahalli (49.3%),General (Women)
South-55,55,Puttenahalli,ಪುಟ್ಟೇನಹಳ್ಳಿ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Jaraganahalli,1.036,21484,10981,10504,6,100.1,0,,30.5,29.44,17,0,100.0,1,0.0,0.0,1,99.2,0.0326,0,0.0,3.15,0,0,0,0.0,0.0,1.56,1.56,1.51,11,4,0.19,97.6,1,0,0,0,0,Bank of Baroda Colony; Jagruthi Colony; Puttenahalli; Ramappa Layout; Sri Rama Layout,R Prabhavati Ramesh,BJP,lokesh,9036491598,Basavaraj,9480684001,Puttenahalli (91.2%); Arakere (8.7%),General (Women)
South-56,56,Doresanipalya,ದೊರೆಸಾನಿಪಾಳ್ಯ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Arakere,2.515,23059,11969,11090,18,100.1,0,,49.68,19.75,11,3,76.4,1,0.0059,0.26,0,57.1,0.0,1,0.0051,0.2,0,0,0,0.0,2.43,3.35,5.78,2.3,8,1,0.04,60.5,1,0,0,0,0,Arekere; Govinda Reddy Layout; Mico Arekere Layout 1st Stage; Panduranga Nagar,Bhagyalakshmi,BJP,lokesh,9845131223,Basavaraj,9480684001,Arakere (56.4%); Puttenahalli (43.6%),General (Women)
South-57,57,Hulimavu,ಹುಳಿಮಾವು,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Arakere,1.331,19598,10294,9304,6,100.1,0,,30.79,23.13,11,1,93.7,1,0.0,0.0,0,91.1,0.0064,1,0.002,0.63,3,0,1,0.48,0.05,3.52,4.06,3.05,12,2,0.1,84.6,1,1,0,0,1,Hulimavu,Bhagyalakshmi,BJP,lokesh,9845131223,Basavaraj,9480684001,Arakere (100%),General (Women)
South-58,58,Arakere,ಅರಕೆರೆ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Arakere,1.261,18995,9900,9095,7,100.1,0,,30.93,24.52,21,4,99.4,1,0.0055,0.29,1,50.2,0.1216,0,0.0,9.64,1,1,1,0.13,1.79,2.15,4.06,3.22,12,1,0.05,95.1,0,0,0,0,0,,Bhagyalakshmi,BJP,lokesh,9845131223,Basavaraj,9480684001,Arakere (98.2%); Bilekhalli (1.8%),General
South-59,59,Vijaya Bank Layout,ವಿಜಯ ಬ್ಯಾಂಕ್ ಲೇಔಟ್,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Bilekanahalli,4.229,27787,14761,13025,31,94.2,0,,82.35,19.47,15,6,62.9,4,0.0265,0.95,2,30.4,0.4558,0,0.0,10.78,0,0,0,3.42,2.62,11.71,17.74,4.2,12,4,0.14,48.0,1,0,0,0,0,Akshaynagar Layout; Royal Residency Layout; Vijaya Bank Layout,Bhagyalakshmi,BJP,lokesh,9845131223,Basavaraj,9480684001,Arakere (59.7%); Bilekhalli (34%); Bommanahalli (6.2%),General (Women)
South-60,60,Bilekahalli,ಬಿಳೇಕಹಳ್ಳಿ,South,Zone2,Bommanahalli,Bommanahalli,175,175 - Bommanahalli,RO- Arakere,ARO- Bilekanahalli,2.476,25208,13233,11976,8,78.1,0,,38.68,15.62,33,1,73.8,2,0.0144,0.57,2,55.4,0.8482,0,0.0,34.26,3,0,0,3.62,0.74,3.68,8.05,3.25,15,2,0.08,50.2,2,0,0,0,0,Bilekahalli,K Narayan Raju,BJP,Sri Channaveeraiah,9448449007,Basavaraj,9480684001,Bilekhalli (83.1%); Puttenahalli (16.6%),General
